id,text,date,likes,retweets,replies,city,category,source
anon_neg_0123,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih #StopKekerasanSeksual",2023-09-14,1,1,3,Surabaya,negative_blaming,synthetic
anon_pos_0131,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #StopKekerasanSeksual,2021-12-17,10,19,2,Bandung,positive_support,synthetic
anon_neg_0099,korban pelecehan seksual kampus dipaksa tanda tangan perjanjian bungkam wtf #PPKS #KampusAman,2022-01-27,9,2,4,Surabaya,negative_fear,synthetic
anon_neg_0092,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor,2023-09-10,14,7,1,Makassar,negative_sanction,synthetic
anon_neg_0087,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini,2023-07-17,2,0,9,Medan,negative_fear,synthetic
anon_neg_0178,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #Permendikbud #PPKS",2023-12-04,9,7,0,Bandung,negative_sanction,synthetic
anon_neg_0050,"kampus tutup mata soal pelecehan seksual dosen, reputasi lebih penting dari korban",2023-01-31,32,0,8,Yogyakarta,negative_sanction,synthetic
anon_neg_0214,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #PPKS #KampusAman,2022-02-03,25,0,2,Jakarta,negative_fear,synthetic
anon_neg_0186,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik,2023-12-21,1,5,2,Jakarta,negative_sanction,synthetic
anon_neg_0121,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #PPKS #KampusAman,2022-06-23,9,6,1,Malang,negative_fear,synthetic
anon_neg_0074,"tidak ada empati untuk korban, justru penghakiman yang mereka terima #MahasiswaAman #PPKS",2023-06-09,13,1,0,Jakarta,negative_blaming,synthetic
anon_neg_0020,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #PPKS #KampusAman",2022-11-25,7,12,0,Jakarta,negative_fear,synthetic
anon_neg_0160,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar #StopKekerasanSeksual,2023-04-28,11,0,2,Bandung,negative_blaming,synthetic
anon_neg_0071,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #PPKS #KampusAman,2022-11-30,1,12,6,Jakarta,negative_fear,synthetic
anon_neg_0106,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #StopKekerasanSeksual,2023-04-25,7,2,1,Yogyakarta,negative_fear,synthetic
anon_neg_0270,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen,2022-05-14,7,23,8,Jakarta,negative_fear,synthetic
anon_pos_0120,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #PPKS #KampusAman",2022-08-06,0,6,0,Jakarta,positive_support,synthetic
anon_neg_0155,"kampus tutup mata soal pelecehan seksual dosen, reputasi lebih penting dari korban #PPKS #KampusAman",2023-03-22,29,2,6,Bandung,negative_sanction,synthetic
anon_neg_0102,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini,2023-12-25,2,4,0,Makassar,negative_fear,synthetic
